col	role
ENSG00000165698	predictor
ENSG00000165699	predictor
ENSG00000165702	predictor
ENSG00000165704	predictor
ENSG00000165714	predictor
ENSG00000165716	predictor
ENSG00000165724	predictor
ENSG00000165730	predictor
ENSG00000165731	predictor
ENSG00000165732	predictor
ENSG00000165733	predictor
ENSG00000165752	predictor
ENSG00000165757	predictor
ENSG00000165762	predictor
ENSG00000165775	predictor
ENSG00000165782	predictor
ENSG00000165792	predictor
ENSG00000165795	predictor
ENSG00000165799	predictor
ENSG00000165801	predictor
ENSG00000165802	predictor
ENSG00000165804	predictor
ENSG00000165805	predictor
ENSG00000165806	predictor
ENSG00000165807	predictor
ENSG00000165810	predictor
ENSG00000165813	predictor
ENSG00000165816	predictor
ENSG00000165819	predictor
ENSG00000165821	predictor
ENSG00000165832	predictor
ENSG00000165841	predictor
ENSG00000165861	predictor
ENSG00000165863	predictor
ENSG00000165868	predictor
ENSG00000165879	predictor
ENSG00000165886	predictor
ENSG00000165891	predictor
ENSG00000165895	predictor
ENSG00000165898	predictor
ENSG00000165905	predictor
ENSG00000165912	predictor
ENSG00000165914	predictor
ENSG00000165915	predictor
ENSG00000165916	predictor
ENSG00000165917	predictor
ENSG00000165923	predictor
ENSG00000165929	predictor
ENSG00000165934	predictor
ENSG00000165943	predictor
ENSG00000165948	predictor
ENSG00000165949	predictor
ENSG00000165959	predictor
ENSG00000165972	predictor
ENSG00000165983	predictor
ENSG00000165985	predictor
ENSG00000165995	predictor
ENSG00000165996	predictor
ENSG00000165997	predictor
ENSG00000166002	predictor
ENSG00000166004	predictor
ENSG00000166012	predictor
ENSG00000166016	predictor
ENSG00000166024	predictor
ENSG00000166025	predictor
ENSG00000166033	predictor
ENSG00000166035	predictor
ENSG00000166037	predictor
ENSG00000166046	predictor
ENSG00000166068	predictor
ENSG00000166069	predictor
ENSG00000166086	predictor
ENSG00000166105	predictor
ENSG00000166111	predictor
ENSG00000166123	predictor
ENSG00000166126	predictor
ENSG00000166128	predictor
ENSG00000166130	predictor
ENSG00000166133	predictor
ENSG00000166135	predictor
ENSG00000166136	predictor
ENSG00000166140	predictor
ENSG00000166145	predictor
ENSG00000166147	predictor
ENSG00000166153	predictor
ENSG00000166164	predictor
ENSG00000166165	predictor
ENSG00000166166	predictor
ENSG00000166167	predictor
ENSG00000166169	predictor
ENSG00000166170	predictor
ENSG00000166171	predictor
ENSG00000166173	predictor
ENSG00000166181	predictor
ENSG00000166183	predictor
ENSG00000166188	predictor
ENSG00000166189	predictor
ENSG00000166192	predictor
ENSG00000166197	predictor
ENSG00000166199	predictor
ENSG00000166200	predictor
ENSG00000166206	predictor
ENSG00000166224	predictor
ENSG00000166225	predictor
ENSG00000166226	predictor
ENSG00000166228	predictor
ENSG00000166233	predictor
ENSG00000166246	predictor
ENSG00000166250	predictor
ENSG00000166257	predictor
ENSG00000166260	predictor
ENSG00000166261	predictor
ENSG00000166262	predictor
ENSG00000166263	predictor
ENSG00000166265	predictor
ENSG00000166266	predictor
ENSG00000166268	predictor
ENSG00000166272	predictor
ENSG00000166275	predictor
ENSG00000166278	predictor
ENSG00000166289	predictor
ENSG00000166295	predictor
ENSG00000166311	predictor
ENSG00000166313	predictor
ENSG00000166317	predictor
ENSG00000166321	predictor
ENSG00000166323	predictor
ENSG00000166326	predictor
ENSG00000166333	predictor
ENSG00000166337	predictor
ENSG00000166340	predictor
ENSG00000166341	predictor
ENSG00000166343	predictor
ENSG00000166347	predictor
ENSG00000166348	predictor
ENSG00000166349	predictor
ENSG00000166352	predictor
ENSG00000166359	predictor
ENSG00000166377	predictor
ENSG00000166387	predictor
ENSG00000166394	predictor
ENSG00000166396	predictor
ENSG00000166398	predictor
ENSG00000166401	predictor
ENSG00000166402	predictor
ENSG00000166405	predictor
ENSG00000166411	predictor
ENSG00000166415	predictor
ENSG00000166428	predictor
ENSG00000166432	predictor
ENSG00000166435	predictor
ENSG00000166436	predictor
ENSG00000166439	predictor
ENSG00000166441	predictor
ENSG00000166444	predictor
ENSG00000166446	predictor
ENSG00000166448	predictor
ENSG00000166451	predictor
ENSG00000166452	predictor
ENSG00000166454	predictor
ENSG00000166455	predictor
ENSG00000166471	predictor
ENSG00000166477	predictor
ENSG00000166478	predictor
ENSG00000166479	predictor
ENSG00000166483	predictor
ENSG00000166484	predictor
ENSG00000166501	predictor
ENSG00000166503	predictor
ENSG00000166507	predictor
ENSG00000166508	predictor
ENSG00000166509	predictor
ENSG00000166510	predictor
ENSG00000166523	predictor
ENSG00000166526	predictor
ENSG00000166527	predictor
ENSG00000166529	predictor
ENSG00000166532	predictor
ENSG00000166535	predictor
ENSG00000166546	predictor
ENSG00000166548	predictor
ENSG00000166557	predictor
ENSG00000166562	predictor
ENSG00000166569	predictor
ENSG00000166573	predictor
ENSG00000166575	predictor
ENSG00000166578	predictor
ENSG00000166579	predictor
ENSG00000166582	predictor
ENSG00000166589	predictor
ENSG00000166592	predictor
ENSG00000166595	predictor
ENSG00000166596	predictor
ENSG00000166598	predictor
ENSG00000166619	predictor
ENSG00000166664	predictor
ENSG00000166669	predictor
ENSG00000166670	predictor
ENSG00000166676	predictor
ENSG00000166681	predictor
ENSG00000166682	predictor
ENSG00000166685	predictor
ENSG00000166689	predictor
ENSG00000166704	predictor
ENSG00000166710	predictor
ENSG00000166716	predictor
ENSG00000166734	predictor
ENSG00000166741	predictor
ENSG00000166743	predictor
ENSG00000166747	predictor
ENSG00000166750	predictor
ENSG00000166762	predictor
ENSG00000166780	predictor
ENSG00000166783	predictor
ENSG00000166788	predictor
ENSG00000166794	predictor
ENSG00000166796	predictor
ENSG00000166797	predictor
ENSG00000166800	predictor
ENSG00000166801	predictor
ENSG00000166803	predictor
ENSG00000166813	predictor
ENSG00000166816	predictor
ENSG00000166819	predictor
ENSG00000166821	predictor
ENSG00000166822	predictor
ENSG00000166823	predictor
ENSG00000166825	predictor
ENSG00000166828	predictor
ENSG00000166833	predictor
ENSG00000166839	predictor
ENSG00000166840	predictor
ENSG00000166845	predictor
ENSG00000166847	predictor
ENSG00000166848	predictor
ENSG00000166851	predictor
ENSG00000166855	predictor
ENSG00000166860	predictor
ENSG00000166862	predictor
ENSG00000166866	predictor
ENSG00000166869	predictor
ENSG00000166881	predictor
ENSG00000166886	predictor
ENSG00000166887	predictor
ENSG00000166888	predictor
ENSG00000166889	predictor
ENSG00000166896	predictor
ENSG00000166900	predictor
ENSG00000166902	predictor
ENSG00000166908	predictor
ENSG00000166912	predictor
ENSG00000166913	predictor
ENSG00000166920	predictor
ENSG00000166923	predictor
ENSG00000166924	predictor
ENSG00000166925	predictor
ENSG00000166927	predictor
ENSG00000166928	predictor
ENSG00000166938	predictor
ENSG00000166946	predictor
ENSG00000166947	predictor
ENSG00000166949	predictor
ENSG00000166959	predictor
ENSG00000166960	predictor
ENSG00000166963	predictor
ENSG00000166965	predictor
ENSG00000166971	predictor
ENSG00000166974	predictor
ENSG00000166979	predictor
ENSG00000166986	predictor
ENSG00000166987	predictor
ENSG00000166997	predictor
ENSG00000167004	predictor
ENSG00000167005	predictor
ENSG00000167011	predictor
ENSG00000167014	predictor
ENSG00000167034	predictor
ENSG00000167037	predictor
ENSG00000167065	predictor
ENSG00000167074	predictor
ENSG00000167077	predictor
ENSG00000167080	predictor
ENSG00000167081	predictor
ENSG00000167083	predictor
ENSG00000167085	predictor
ENSG00000167088	predictor
ENSG00000167094	predictor
ENSG00000167100	predictor
ENSG00000167103	predictor
ENSG00000167105	predictor
ENSG00000167106	predictor
ENSG00000167107	predictor
ENSG00000167110	predictor
ENSG00000167112	predictor
ENSG00000167113	predictor
ENSG00000167114	predictor
ENSG00000167117	predictor
ENSG00000167118	predictor
ENSG00000167123	predictor
ENSG00000167130	predictor
ENSG00000167131	predictor
ENSG00000167136	predictor
ENSG00000167157	predictor
ENSG00000167165	predictor
ENSG00000167173	predictor
ENSG00000167178	predictor
ENSG00000167182	predictor
ENSG00000167183	predictor
ENSG00000167186	predictor
ENSG00000167191	predictor
ENSG00000167193	predictor
ENSG00000167196	predictor
ENSG00000167202	predictor
ENSG00000167207	predictor
ENSG00000167208	predictor
ENSG00000167210	predictor
ENSG00000167216	predictor
ENSG00000167220	predictor
ENSG00000167232	predictor
ENSG00000167244	predictor
ENSG00000167257	predictor
ENSG00000167258	predictor
ENSG00000167261	predictor
ENSG00000167264	predictor
ENSG00000167272	predictor
ENSG00000167280	predictor
ENSG00000167281	predictor
ENSG00000167283	predictor
ENSG00000167286	predictor
ENSG00000167291	predictor
ENSG00000167302	predictor
ENSG00000167306	predictor
ENSG00000167315	predictor
ENSG00000167323	predictor
ENSG00000167325	predictor
ENSG00000167332	predictor
ENSG00000167333	predictor
ENSG00000167355	predictor
ENSG00000167363	predictor
ENSG00000167371	predictor
ENSG00000167377	predictor
ENSG00000167378	predictor
ENSG00000167380	predictor
ENSG00000167384	predictor
ENSG00000167393	predictor
ENSG00000167394	predictor
ENSG00000167395	predictor
ENSG00000167397	predictor
ENSG00000167419	predictor
ENSG00000167434	predictor
ENSG00000167447	predictor
ENSG00000167460	predictor
ENSG00000167461	predictor
ENSG00000167468	predictor
ENSG00000167470	predictor
ENSG00000167476	predictor
ENSG00000167483	predictor
ENSG00000167487	predictor
ENSG00000167491	predictor
ENSG00000167508	predictor
ENSG00000167513	predictor
ENSG00000167515	predictor
ENSG00000167522	predictor
ENSG00000167523	predictor
ENSG00000167524	predictor
ENSG00000167525	predictor
ENSG00000167526	predictor
ENSG00000167528	predictor
ENSG00000167535	predictor
ENSG00000167536	predictor
ENSG00000167543	predictor
ENSG00000167548	predictor
ENSG00000167549	predictor
ENSG00000167550	predictor
ENSG00000167552	predictor
ENSG00000167553	predictor
ENSG00000167554	predictor
ENSG00000167555	predictor
ENSG00000167562	predictor
ENSG00000167565	predictor
ENSG00000167566	predictor
ENSG00000167578	predictor
ENSG00000167580	predictor
ENSG00000167588	predictor
ENSG00000167595	predictor
ENSG00000167600	predictor
ENSG00000167601	predictor
ENSG00000167604	predictor
ENSG00000167608	predictor
ENSG00000167613	predictor
ENSG00000167614	predictor
ENSG00000167615	predictor
ENSG00000167617	predictor
ENSG00000167619	predictor
ENSG00000167625	predictor
ENSG00000167632	predictor
ENSG00000167635	predictor
ENSG00000167637	predictor
ENSG00000167642	predictor
ENSG00000167644	predictor
ENSG00000167645	predictor
ENSG00000167646	predictor
ENSG00000167653	predictor
ENSG00000167654	predictor
ENSG00000167656	predictor
ENSG00000167657	predictor
ENSG00000167658	predictor
ENSG00000167664	predictor
ENSG00000167670	predictor
ENSG00000167671	predictor
ENSG00000167674	predictor
ENSG00000167676	predictor
ENSG00000167680	predictor
ENSG00000167685	predictor
ENSG00000167693	predictor
ENSG00000167695	predictor
ENSG00000167699	predictor
ENSG00000167700	predictor
ENSG00000167701	predictor
ENSG00000167702	predictor
ENSG00000167703	predictor
ENSG00000167705	predictor
ENSG00000167711	predictor
ENSG00000167716	predictor
ENSG00000167720	predictor
ENSG00000167721	predictor
ENSG00000167723	predictor
ENSG00000167733	predictor
ENSG00000167740	predictor
ENSG00000167741	predictor
ENSG00000167747	predictor
ENSG00000167749	predictor
ENSG00000167751	predictor
ENSG00000167755	predictor
ENSG00000167757	predictor
ENSG00000167759	predictor
ENSG00000167766	predictor
ENSG00000167767	predictor
ENSG00000167770	predictor
ENSG00000167771	predictor
ENSG00000167772	predictor
ENSG00000167775	predictor
ENSG00000167778	predictor
ENSG00000167785	predictor
ENSG00000167792	predictor
ENSG00000167797	predictor
ENSG00000167799	predictor
ENSG00000167807	predictor
ENSG00000167815	predictor
ENSG00000167840	predictor
ENSG00000167842	predictor
ENSG00000167851	predictor
ENSG00000167858	predictor
ENSG00000167861	predictor
ENSG00000167862	predictor
ENSG00000167863	predictor
ENSG00000167874	predictor
ENSG00000167880	predictor
ENSG00000167881	predictor
ENSG00000167895	predictor
ENSG00000167900	predictor
ENSG00000167904	predictor
ENSG00000167914	predictor
ENSG00000167916	predictor
ENSG00000167925	predictor
ENSG00000167930	predictor
ENSG00000167962	predictor
ENSG00000167964	predictor
ENSG00000167965	predictor
ENSG00000167967	predictor
ENSG00000167968	predictor
ENSG00000167969	predictor
ENSG00000167971	predictor
ENSG00000167972	predictor
ENSG00000167977	predictor
ENSG00000167978	predictor
ENSG00000167981	predictor
ENSG00000167984	predictor
ENSG00000167985	predictor
ENSG00000167986	predictor
ENSG00000167987	predictor
ENSG00000167992	predictor
ENSG00000167994	predictor
ENSG00000167995	predictor
ENSG00000167996	predictor
ENSG00000168000	predictor
ENSG00000168002	predictor
ENSG00000168003	predictor
ENSG00000168005	predictor
ENSG00000168010	predictor
ENSG00000168014	predictor
ENSG00000168016	predictor
ENSG00000168026	predictor
ENSG00000168028	predictor
ENSG00000168032	predictor
ENSG00000168036	predictor
ENSG00000168038	predictor
ENSG00000168040	predictor
ENSG00000168056	predictor
ENSG00000168061	predictor
ENSG00000168062	predictor
ENSG00000168065	predictor
ENSG00000168066	predictor
ENSG00000168067	predictor
ENSG00000168071	predictor
ENSG00000168077	predictor
ENSG00000168081	predictor
ENSG00000168090	predictor
ENSG00000168092	predictor
ENSG00000168096	predictor
ENSG00000168101	predictor
ENSG00000168116	predictor
ENSG00000168118	predictor
ENSG00000168137	predictor
ENSG00000168140	predictor
ENSG00000168143	predictor
ENSG00000168152	predictor
ENSG00000168159	predictor
ENSG00000168172	predictor
ENSG00000168175	predictor
ENSG00000168209	predictor
ENSG00000168214	predictor
ENSG00000168216	predictor
ENSG00000168228	predictor
ENSG00000168229	predictor
ENSG00000168234	predictor
ENSG00000168237	predictor
ENSG00000168243	predictor
ENSG00000168246	predictor
ENSG00000168255	predictor
ENSG00000168256	predictor
ENSG00000168259	predictor
ENSG00000168264	predictor
ENSG00000168268	predictor
ENSG00000168269	predictor
ENSG00000168273	predictor
ENSG00000168275	predictor
ENSG00000168280	predictor
ENSG00000168282	predictor
ENSG00000168283	predictor
ENSG00000168286	predictor
ENSG00000168288	predictor
ENSG00000168291	predictor
ENSG00000168297	predictor
ENSG00000168298	predictor
ENSG00000168300	predictor
ENSG00000168301	predictor
ENSG00000168303	predictor
ENSG00000168306	predictor
ENSG00000168309	predictor
ENSG00000168310	predictor
ENSG00000168314	predictor
ENSG00000168329	predictor
ENSG00000168334	predictor
ENSG00000168350	predictor
ENSG00000168356	predictor
ENSG00000168374	predictor
ENSG00000168385	predictor
ENSG00000168386	predictor
ENSG00000168389	predictor
ENSG00000168393	predictor
ENSG00000168394	predictor
ENSG00000168395	predictor
ENSG00000168397	predictor
ENSG00000168398	predictor
ENSG00000168404	predictor
ENSG00000168411	predictor
ENSG00000168412	predictor
ENSG00000168418	predictor
ENSG00000168421	predictor
ENSG00000168434	predictor
ENSG00000168438	predictor
ENSG00000168439	predictor
ENSG00000168447	predictor
ENSG00000168453	predictor
ENSG00000168454	predictor
ENSG00000168461	predictor
ENSG00000168476	predictor
ENSG00000168477	predictor
ENSG00000168487	predictor
ENSG00000168488	predictor
ENSG00000168491	predictor
ENSG00000168495	predictor
ENSG00000168496	predictor
ENSG00000168497	predictor
ENSG00000168502	predictor
ENSG00000168517	predictor
ENSG00000168522	predictor
ENSG00000168528	predictor
ENSG00000168538	predictor
ENSG00000168556	predictor
ENSG00000168564	predictor
ENSG00000168566	predictor
ENSG00000168569	predictor
ENSG00000168575	predictor
ENSG00000168589	predictor
ENSG00000168591	predictor
ENSG00000168594	predictor
ENSG00000168610	predictor
ENSG00000168612	predictor
ENSG00000168615	predictor
ENSG00000168621	predictor
ENSG00000168646	predictor
ENSG00000168653	predictor
ENSG00000168658	predictor
ENSG00000168661	predictor
ENSG00000168672	predictor
ENSG00000168675	predictor
ENSG00000168676	predictor
ENSG00000168679	predictor
ENSG00000168685	predictor
ENSG00000168701	predictor
ENSG00000168702	predictor
ENSG00000168703	predictor
ENSG00000168710	predictor
ENSG00000168724	predictor
ENSG00000168734	predictor
ENSG00000168743	predictor
ENSG00000168754	predictor
ENSG00000168758	predictor
ENSG00000168763	predictor
ENSG00000168765	predictor
ENSG00000168769	predictor
ENSG00000168772	predictor
ENSG00000168778	predictor
ENSG00000168781	predictor
ENSG00000168785	predictor
ENSG00000168792	predictor
ENSG00000168795	predictor
ENSG00000168802	predictor
ENSG00000168803	predictor
ENSG00000168806	predictor
ENSG00000168807	predictor
ENSG00000168811	predictor
ENSG00000168813	predictor
ENSG00000168818	predictor
ENSG00000168824	predictor
ENSG00000168826	predictor
ENSG00000168827	predictor
ENSG00000168872	predictor
ENSG00000168874	predictor
ENSG00000168876	predictor
ENSG00000168878	predictor
ENSG00000168883	predictor
ENSG00000168884	predictor
ENSG00000168887	predictor
ENSG00000168890	predictor
ENSG00000168894	predictor
ENSG00000168899	predictor
ENSG00000168904	predictor
ENSG00000168906	predictor
ENSG00000168907	predictor
ENSG00000168913	predictor
ENSG00000168916	predictor
ENSG00000168917	predictor
